7a2bd35d-6de1-3c81-dba5-42b28974c801;Magnolia arcabucoana;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;arcabucoana;especie;No disponible;Magnolio de Arcabuco
7a2bd35d-6de1-3c81-dba5-42b28974c802;Magnolia argyrotricha;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;argyrotricha;especie;No disponible;Totumo
7a2bd35d-6de1-3c81-dba5-42b28974c803;Magnolia calimaensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;calimaensis;especie;No disponible;Almanegra del Calima
7a2bd35d-6de1-3c81-dba5-42b28974c804;Magnolia calophylla;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;calophylla;especie;No disponible;Cucharillo de Barbacoas
7a2bd35d-6de1-3c81-dba5-42b28974c805;Magnolia cararensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;cararensis;especie;No disponible;Almanegra de Tamá
7a2bd35d-6de1-3c81-dba5-42b28974c806;Magnolia caricaefragans;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;caricaefragans;especie;No disponible;Hojarasco Apiorruncho
7a2bd35d-6de1-3c81-dba5-42b28974c807;Magnolia cespedesii;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;cespedesii;especie;No disponible;Molinillo Cape
7a2bd35d-6de1-3c81-dba5-42b28974c808;Magnolia chimantensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;chimantensis;especie;No disponible;Magnolio de los Yariguíes
7a2bd35d-6de1-3c81-dba5-42b28974c809;Magnolia chocoensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;chocoensis;especie;No disponible;Copachí de Tatamá
7a2bd35d-6de1-3c81-dba5-42b28974c810;Magnolia colombiana;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;colombiana;especie;No disponible;Almanegra de Los Guácharos
7a2bd35d-6de1-3c81-dba5-42b28974c811;Magnolia coronata;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;coronata;especie;No disponible;No disponible
7a2bd35d-6de1-3c81-dba5-42b28974c812;Magnolia espinalii;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;espinalii;especie;No disponible;Hojarasco del Espinal
7a2bd35d-6de1-3c81-dba5-42b28974c813;Magnolia georgii;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;georgii;especie;No disponible;Cucharo de la cordillera Oriental
7a2bd35d-6de1-3c81-dba5-42b28974c814;Magnolia gilbertoi;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;gilbertoi;especie;No disponible;Hojarasco de Gilberto
7a2bd35d-6de1-3c81-dba5-42b28974c815;Magnolia guatapensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;guatapensis;especie;No disponible;Almanegra de Guatapé
7a2bd35d-6de1-3c81-dba5-42b28974c816;Magnolia henaoi;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;henaoi;especie;No disponible;Hojarasco de Henao
7a2bd35d-6de1-3c81-dba5-42b28974c817;Magnolia hernandezii;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;hernandezii;especie;No disponible;Molinillo del río Cauca
7a2bd35d-6de1-3c81-dba5-42b28974c818;Magnolia jardinensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;jardinensis;especie;No disponible;No disponible
7a2bd35d-6de1-3c81-dba5-42b28974c819;Magnolia katiorum;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;katiorum;especie;No disponible;Almanegra de Urabá
7a2bd35d-6de1-3c81-dba5-42b28974c820;Magnolia lenticellata;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;lenticellata;especie;No disponible;Almanegra de Las Orquídeas
7a2bd35d-6de1-3c81-dba5-42b28974c821;Magnolia mahechae;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;mahechae;especie;No disponible;Laurel Almanegra
7a2bd35d-6de1-3c81-dba5-42b28974c822;Magnolia narinensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;narinensis;especie;No disponible;Cucharillo
7a2bd35d-6de1-3c81-dba5-42b28974c823;Magnolia neomagnifolia;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;neomagnifolia;especie;No disponible;Molinillo charambirá
7a2bd35d-6de1-3c81-dba5-42b28974c824;Magnolia polyhypsophylla;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;polyhypsophylla;especie;No disponible;Almanegra de ventanas
7a2bd35d-6de1-3c81-dba5-42b28974c825;Magnolia rimachii;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;rimachii;especie;No disponible;No disponible
7a2bd35d-6de1-3c81-dba5-42b28974c826;Magnolia sambuensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;sambuensis;especie;No disponible;Molinillo Guanábano
7a2bd35d-6de1-3c81-dba5-42b28974c827;Magnolia santanderiana;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;santanderiana;especie;No disponible;Magnolio de Santander
7a2bd35d-6de1-3c81-dba5-42b28974c828;Magnolia silvioi;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;silvioi;especie;No disponible;Guanábano de Monte
7a2bd35d-6de1-3c81-dba5-42b28974c829;Magnolia striatifolia;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;striatifolia;especie;No disponible;Palo cucharillo
7a2bd35d-6de1-3c81-dba5-42b28974c830;Magnolia urraoensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;urraoensis;especie;No disponible;Almanegra de Urrao
7a2bd35d-6de1-3c81-dba5-42b28974c831;Magnolia virolinensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;virolinensis;especie;No disponible;Platero
7a2bd35d-6de1-3c81-dba5-42b28974c832;Magnolia wolfii;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;wolfii;especie;No disponible;Hojarasco de Santa Rosa
7a2bd35d-6de1-3c81-dba5-42b28974c833;Magnolia yarumalensis;Plantae;Magnoliophyta;Equisetopsida;Magnoliales;Magnoliaceae;Magnolia;yarumalensis;especie;No disponible;Almanegra de Yarumal
